dt,month,dir,sl,sim,E,TP,SL,risk_pct,reward_pct,outcome,bars,ret_net,R
2025-07-22 00:00:00+00:00,2025-07,SHORT,fib36_range,0.49994110686200777,3794.43,3713.8949999999995,4065.0720000000006,7.132612803504103,2.122453174785154,WIN,2,0.020224531747851538,0.297570221916776
2025-07-22 01:00:00+00:00,2025-07,SHORT,wick2bar,0.24013682210803927,3736.98,3665.7299999999996,3798.65,1.650263046631239,1.9066197838896772,WIN,2,0.01806619783889677,1.1553429544349014
2025-07-22 01:00:00+00:00,2025-07,SHORT,fib36_body,0.24013682210803927,3736.98,3665.7299999999996,3758.4719999999993,0.5751168055488464,1.9066197838896772,WIN,2,0.01806619783889677,3.3151870463429574
2025-07-22 01:00:00+00:00,2025-07,SHORT,fib36_range,0.24013682210803927,3736.98,3665.7299999999996,4065.0720000000006,8.779602780855143,1.9066197838896772,WIN,2,0.01806619783889677,0.21716469770674182
2025-07-22 02:00:00+00:00,2025-07,SHORT,wick2bar,0.2669603819950641,3731.14,3650.8050000000003,3795.0,1.7115412447670182,2.1530953006319673,WIN,1,0.02053095300631967,1.2579862198559257
2025-07-22 02:00:00+00:00,2025-07,SHORT,fib36_body,0.2669603819950641,3731.14,3650.8050000000003,3958.984,6.106551884946693,2.1530953006319673,WIN,1,0.02053095300631967,0.3525877354681254
2025-07-22 02:00:00+00:00,2025-07,SHORT,fib36_range,0.2669603819950641,3731.14,3650.8050000000003,4022.2920000000004,7.803298723714482,2.1530953006319673,WIN,1,0.02053095300631967,0.2759211683244472
2025-07-22 03:00:00+00:00,2025-07,LONG,wick2bar,0.3317756125705076,3655.36,3745.7400000000002,3646.0,0.2560623303860667,2.4725334850739764,LOSS,4,-0.003560623303860667,-1.0
2025-07-22 03:00:00+00:00,2025-07,LONG,fib36_body,0.3317756125705076,3655.36,3745.7400000000002,3443.1480000000006,5.805502057252898,2.4725334850739764,WIN,12,0.023725334850739764,0.42589485985712544
2025-07-22 03:00:00+00:00,2025-07,LONG,fib36_range,0.3317756125705076,3655.36,3745.7400000000002,3390.3679999999995,7.249409086929896,2.4725334850739764,WIN,12,0.023725334850739764,0.3410669001328338
2025-07-22 04:00:00+00:00,2025-07,SHORT,wick2bar,0.2686659858330647,3689.68,3541.705,3734.01,1.2014592051343311,4.010510396565554,LOSS,11,-0.01301459205134331,-1.0
2025-07-22 04:00:00+00:00,2025-07,SHORT,fib36_body,0.2686659858330647,3689.68,3541.705,3838.900000000001,4.044253160165683,4.010510396565554,WIN,40,0.03910510396565554,0.9916566143948449
2025-07-22 04:00:00+00:00,2025-07,SHORT,fib36_range,0.2686659858330647,3689.68,3541.705,3962.8360000000007,7.403243641725052,4.010510396565554,WIN,40,0.03910510396565554,0.5417234107982232
2025-07-22 05:00:00+00:00,2025-07,LONG,wick2bar,0.3775309604759853,3691.6,3741.1599999999994,3653.94,1.020153862823704,1.3425073139018175,LOSS,2,-0.01120153862823704,-1.0
2025-07-22 05:00:00+00:00,2025-07,LONG,fib36_body,0.3775309604759853,3691.6,3741.1599999999994,3561.136000000001,3.534077364828233,1.3425073139018175,WIN,10,0.012425073139018174,0.3798749080206023
2025-07-22 05:00:00+00:00,2025-07,LONG,fib36_range,0.3775309604759853,3691.6,3741.1599999999994,3490.8680000000004,5.437533860656613,1.3425073139018175,WIN,10,0.012425073139018174,0.24689635932486903
2025-07-22 06:00:00+00:00,2025-07,LONG,wick2bar,0.315316884272652,3676.91,3694.48,3666.14,0.29290899151733335,0.4778468877399818,LOSS,1,-0.003929089915173333,-1.0
2025-07-22 06:00:00+00:00,2025-07,LONG,fib36_body,0.315316884272652,3676.91,3694.48,3643.708,0.9029864750564951,0.4778468877399818,LOSS,1,-0.01002986475056495,-1.0
2025-07-22 06:00:00+00:00,2025-07,LONG,fib36_range,0.315316884272652,3676.91,3694.48,3534.788,3.8652564245521335,0.4778468877399818,WIN,3,0.003778468877399818,0.12362618032394831
2025-07-22 07:00:00+00:00,2025-07,LONG,wick2bar,0.2904823418064451,3649.99,3713.6100000000006,3620.65,0.8038378187337415,1.7430184740232384,LOSS,1,-0.009038378187337416,-1.0
2025-07-22 07:00:00+00:00,2025-07,LONG,fib36_body,0.2904823418064451,3649.99,3713.6100000000006,3541.829999999999,2.9632957898515,1.7430184740232384,WIN,3,0.016430184740232383,0.5882026627218967
2025-07-22 07:00:00+00:00,2025-07,LONG,fib36_range,0.2904823418064451,3649.99,3713.6100000000006,3377.4720000000007,7.466267030868553,1.7430184740232384,WIN,3,0.016430184740232383,0.23345246919469909
2025-07-22 08:00:00+00:00,2025-07,SHORT,wick2bar,0.25258762586246913,3660.58,3609.6099999999997,3676.91,0.4461041692846469,1.3924022969037764,LOSS,1,-0.005461041692846469,-1.0
2025-07-22 08:00:00+00:00,2025-07,SHORT,fib36_body,0.25258762586246913,3660.58,3609.6099999999997,3719.3679999999995,1.605975009424724,1.3924022969037764,LOSS,2,-0.01705975009424724,-1.0
2025-07-22 08:00:00+00:00,2025-07,SHORT,fib36_range,0.25258762586246913,3660.58,3609.6099999999997,3833.8719999999994,4.734003901021135,1.3924022969037764,WIN,28,0.012924022969037764,0.29412783048265595
2025-07-22 10:00:00+00:00,2025-07,SHORT,wick2bar,0.2957843518308195,3705.3,3603.8250000000003,3719.99,0.3964591261166329,2.738644644158365,LOSS,4,-0.004964591261166329,-1.0
2025-07-22 10:00:00+00:00,2025-07,SHORT,fib36_body,0.2957843518308195,3705.3,3603.8250000000003,3821.5980000000004,3.1386932232207982,2.738644644158365,WIN,26,0.02638644644158365,0.8725429500077362
2025-07-22 10:00:00+00:00,2025-07,SHORT,fib36_range,0.2957843518308195,3705.3,3603.8250000000003,3877.5499999999997,4.6487463903057655,2.738644644158365,WIN,26,0.02638644644158365,0.5891146589259807
2025-07-22 11:00:00+00:00,2025-07,SHORT,wick2bar,0.3477177499286976,3701.55,3688.0749999999994,3719.99,0.4981696856722076,0.36403668733370664,WIN,1,0.002640366873337066,0.7307483731020126
